,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
170051,1989-04-08,52.0,Tribute (Right On),The Pasadenas,53.0,52.0,7;
170052,1989-04-08,53.0,Cryin',Vixen,29.0,22.0,11;
170053,"1989-04-08,54,""Let The River Run (Theme From """"Working Girl"""")"",Carly Simon,60,54,6;",,,,,,
170054,1989-04-08,55.0,Every Little Step,Bobby Brown,67.0,55.0,3;
170055,1989-04-08,56.0,I'll Be Loving You (Forever),New Kids On The Block,68.0,56.0,2;
170056,1989-04-08,57.0,I Only Wanna Be With You,Samantha Fox,64.0,57.0,4;
170057,1989-04-08,58.0,Hearts On Fire,Steve Winwood,63.0,58.0,4;
170058,1989-04-08,59.0,Wild Thing,Tone-Loc,48.0,2.0,19;
170059,1989-04-08,60.0,Voices Of Babylon,The Outfield,71.0,60.0,3;
170060,1989-04-08,61.0,Driven Out,The Fixx,58.0,55.0,7;
170061,1989-04-08,62.0,It's Only Love,Simply Red,59.0,57.0,7;
170062,1989-04-08,63.0,Somebody Like You,Robbie Nevil,66.0,63.0,4;
170063,1989-04-08,64.0,The Love In Your Eyes,Eddie Money,49.0,24.0,13;
170064,"1989-04-08,65,""Surrender To Me (From """"Tequila Sunrise"""")"",Ann Wilson & Robin Zander,47,6,16;",,,,,,
170065,1989-04-08,66.0,Patience,Guns N' Roses,,66.0,1;
170066,1989-04-08,67.0,Downtown,One 2 Many,76.0,67.0,3;
170067,1989-04-08,68.0,The Lover In Me,Sheena Easton,51.0,2.0,23;
170068,1989-04-08,69.0,Feels So Good,Van Halen,61.0,35.0,11;
170069,1989-04-08,70.0,Buffalo Stance,Neneh Cherry,83.0,70.0,2;
170070,1989-04-08,71.0,She Won't Talk To Me,Luther Vandross,45.0,30.0,11;
170071,1989-04-08,72.0,Do You Believe In Shame?,Duran Duran,79.0,72.0,4;
170072,1989-04-08,73.0,The Different Story (World Of Lust And Crime),Peter Schilling,82.0,73.0,3;
170073,1989-04-08,74.0,Can You Stand The Rain,New Edition,70.0,44.0,9;
170074,1989-04-08,75.0,Working On It,Chris Rea,81.0,75.0,3;
170075,1989-04-08,76.0,When I'm With You,Sheriff,65.0,1.0,27;
170076,1989-04-08,77.0,Good Life,Inner City,73.0,73.0,6;
170077,1989-04-08,78.0,Cry,Waterfront,,78.0,1;
170078,1989-04-08,79.0,When Love Comes To Town,U2 With B.B. King,89.0,79.0,2;
170079,1989-04-08,80.0,Circle,Edie Brickell & New Bohemians,,80.0,1;
170080,1989-04-08,81.0,Walking Through Walls,The Escape Club,86.0,81.0,3;
170081,1989-04-08,82.0,I Wanna Have Some Fun,Samantha Fox,72.0,8.0,22;
170082,1989-04-08,83.0,She Wants To Dance With Me,Rick Astley,75.0,6.0,17;
170083,1989-04-08,84.0,Dial My Heart,The Boys,74.0,13.0,18;
170084,1989-04-08,85.0,I Can't Face The Fact,Gina Go-Go,78.0,78.0,7;
170085,1989-04-08,86.0,Repetition,Information Society,94.0,86.0,2;
170086,1989-04-08,87.0,Come Out Fighting,Easterhouse,91.0,87.0,2;
170087,1989-04-08,88.0,Baby Baby,Eighth Wonder,93.0,88.0,2;
170088,1989-04-08,89.0,Run To Paradise,Choirboys,80.0,80.0,5;
170089,1989-04-08,90.0,Bring Down The Moon,Boy Meets Girl,69.0,49.0,11;
170090,1989-04-08,91.0,You Ain't Seen Nothing Yet,Figures On A Beach,,91.0,1;
170091,1989-04-08,92.0,Coming Home,Cinderella,,92.0,1;
170092,1989-04-08,93.0,I'll Be You,The Replacements,,93.0,1;
170093,1989-04-08,94.0,Similar Features,Melissa Etheridge,,94.0,1;
170094,1989-04-08,95.0,End Of The Line,Traveling Wilburys,90.0,63.0,9;
170095,1989-04-08,96.0,Born To Be My Baby,Bon Jovi,77.0,3.0,20;
170096,1989-04-08,97.0,Fading Away,Will To Power,87.0,65.0,10;
170097,1989-04-08,98.0,Livin' Right,Glenn Frey,95.0,90.0,4;
170098,1989-04-08,99.0,Dear God,Midge Ure,96.0,95.0,5;
170099,1989-04-08,100.0,When The Children Cry,White Lion,84.0,3.0,23;
170100,1989-04-01,1.0,Eternal Flame,The Bangles,2.0,1.0,9;
170101,1989-04-01,2.0,Girl You Know It's True,Milli Vanilli,3.0,2.0,13;
170102,1989-04-01,3.0,The Look,Roxette,4.0,3.0,8;
170103,1989-04-01,4.0,My Heart Can't Tell You No,Rod Stewart,5.0,4.0,17;
170104,1989-04-01,5.0,The Living Years,Mike + The Mechanics,1.0,1.0,13;
170105,1989-04-01,6.0,She Drives Me Crazy,Fine Young Cannibals,7.0,6.0,10;
170106,1989-04-01,7.0,Walk The Dinosaur,Was (Not Was),8.0,7.0,10;
170107,1989-04-01,8.0,Stand,R.E.M.,14.0,8.0,11;
170108,1989-04-01,9.0,Dreamin',Vanessa Williams,12.0,9.0,13;
170109,1989-04-01,10.0,Lost In Your Eyes,Debbie Gibson,6.0,1.0,11;
170110,1989-04-01,11.0,Like A Prayer,Madonna,25.0,11.0,3;
170111,1989-04-01,12.0,You Got It,Roy Orbison,16.0,12.0,11;
170112,1989-04-01,13.0,Superwoman,Karyn White,17.0,13.0,10;
170113,1989-04-01,14.0,Just Because,Anita Baker,15.0,14.0,11;
170114,1989-04-01,15.0,You're Not Alone,Chicago,10.0,10.0,11;
170115,1989-04-01,16.0,Your Mama Don't Dance,Poison,20.0,16.0,7;
170116,1989-04-01,17.0,Funky Cold Medina,Tone-Loc,26.0,17.0,5;
170117,1989-04-01,18.0,More Than You Know,Martika,21.0,18.0,15;
170118,1989-04-01,19.0,Heaven Help Me,Deon Estus With George Michael,24.0,19.0,6;
170119,1989-04-01,20.0,I'll Be There For You,Bon Jovi,27.0,20.0,5;
170120,1989-04-01,21.0,Paradise City,Guns N' Roses,11.0,5.0,12;
170121,1989-04-01,22.0,Don't Tell Me Lies,Breathe,13.0,10.0,12;
170122,1989-04-01,23.0,Roni,Bobby Brown,9.0,3.0,13;
170123,1989-04-01,24.0,Second Chance,Thirty Eight Special,28.0,24.0,8;
170124,1989-04-01,25.0,Room To Move,Animotion,30.0,25.0,7;
170125,1989-04-01,26.0,Thinking Of You,SaFire,32.0,26.0,9;
170126,1989-04-01,27.0,Rocket,Def Leppard,31.0,27.0,5;
170127,1989-04-01,28.0,You Got It (The Right Stuff),New Kids On The Block,18.0,3.0,20;
170128,1989-04-01,29.0,Cryin',Vixen,22.0,22.0,10;
170129,1989-04-01,30.0,Sincerely Yours,Sweet Sensation (With Romeo J.D.),33.0,30.0,9;
170130,1989-04-01,31.0,Orinoco Flow (Sail Away),Enya,36.0,31.0,11;
170131,1989-04-01,32.0,Straight Up,Paula Abdul,23.0,1.0,18;
170132,1989-04-01,33.0,I Beg Your Pardon,Kon Kan,19.0,15.0,15;
170133,"1989-04-01,34,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,43,34,4;",,,,,,
170134,1989-04-01,35.0,Radio Romance,Tiffany,41.0,35.0,6;
170135,1989-04-01,36.0,Forever Your Girl,Paula Abdul,45.0,36.0,4;
170136,1989-04-01,37.0,Real Love,Jody Watley,51.0,37.0,3;
170137,1989-04-01,38.0,One,Metallica,40.0,38.0,7;
170138,1989-04-01,39.0,Cult Of Personality,Living Colour,49.0,39.0,4;
170139,"1989-04-01,40,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,46,40,5;",,,,,,
170140,1989-04-01,41.0,I Wanna Be The One,Stevie B,44.0,41.0,7;
170141,1989-04-01,42.0,24/7,Dino,42.0,42.0,9;
170142,1989-04-01,43.0,Seventeen,Winger,48.0,43.0,6;
170143,"1989-04-01,44,""Birthday Suit (From """"Sing"""")"",Johnny Kemp,47,44,6;",,,,,,
170144,1989-04-01,45.0,She Won't Talk To Me,Luther Vandross,35.0,30.0,10;
170145,1989-04-01,46.0,Everlasting Love,Howard Jones,58.0,46.0,3;
170146,"1989-04-01,47,""Surrender To Me (From """"Tequila Sunrise"""")"",Ann Wilson & Robin Zander,29,6,15;",,,,,,
170147,1989-04-01,48.0,Wild Thing,Tone-Loc,38.0,2.0,18;
170148,1989-04-01,49.0,The Love In Your Eyes,Eddie Money,37.0,24.0,12;
170149,1989-04-01,50.0,A Shoulder To Cry On,Tommy Page,52.0,50.0,8;
170150,1989-04-01,51.0,The Lover In Me,Sheena Easton,34.0,2.0,22;
170151,"1989-04-01,52,""Rock On (From """"Dream A Little Dream"""")"",Michael Damian,69,52,3;",,,,,,
170152,1989-04-01,53.0,Tribute (Right On),The Pasadenas,56.0,53.0,6;
170153,1989-04-01,54.0,Soldier Of Love,Donny Osmond,73.0,54.0,2;
170154,"1989-04-01,55,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,63,55,5;",,,,,,
170155,1989-04-01,56.0,Where Are You Now?,Jimmy Harnen With Synch,59.0,56.0,18;
170156,1989-04-01,57.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),65.0,57.0,5;
170157,1989-04-01,58.0,Driven Out,The Fixx,55.0,55.0,6;
170158,1989-04-01,59.0,It's Only Love,Simply Red,57.0,57.0,6;
170159,"1989-04-01,60,""Let The River Run (Theme From """"Working Girl"""")"",Carly Simon,60,60,5;",,,,,,
170160,1989-04-01,61.0,Feels So Good,Van Halen,39.0,35.0,10;
170161,1989-04-01,62.0,Electric Youth,Debbie Gibson,,62.0,1;
170162,1989-04-01,63.0,Hearts On Fire,Steve Winwood,70.0,63.0,3;
170163,1989-04-01,64.0,I Only Wanna Be With You,Samantha Fox,74.0,64.0,3;
170164,1989-04-01,65.0,When I'm With You,Sheriff,50.0,1.0,26;
170165,1989-04-01,66.0,Somebody Like You,Robbie Nevil,72.0,66.0,3;
170166,1989-04-01,67.0,Every Little Step,Bobby Brown,84.0,67.0,2;
170167,1989-04-01,68.0,I'll Be Loving You (Forever),New Kids On The Block,,68.0,1;
170168,1989-04-01,69.0,Bring Down The Moon,Boy Meets Girl,54.0,49.0,10;
170169,1989-04-01,70.0,Can You Stand The Rain,New Edition,64.0,44.0,8;
170170,1989-04-01,71.0,Voices Of Babylon,The Outfield,97.0,71.0,2;
170171,1989-04-01,72.0,I Wanna Have Some Fun,Samantha Fox,67.0,8.0,21;
170172,1989-04-01,73.0,Good Life,Inner City,76.0,73.0,5;
170173,1989-04-01,74.0,Dial My Heart,The Boys,62.0,13.0,17;
170174,1989-04-01,75.0,She Wants To Dance With Me,Rick Astley,61.0,6.0,16;
170175,1989-04-01,76.0,Downtown,One 2 Many,88.0,76.0,2;
170176,1989-04-01,77.0,Born To Be My Baby,Bon Jovi,66.0,3.0,19;
170177,1989-04-01,78.0,I Can't Face The Fact,Gina Go-Go,79.0,78.0,6;
170178,1989-04-01,79.0,Do You Believe In Shame?,Duran Duran,86.0,79.0,3;
170179,1989-04-01,80.0,Run To Paradise,Choirboys,85.0,80.0,4;
170180,1989-04-01,81.0,Working On It,Chris Rea,89.0,81.0,2;
170181,1989-04-01,82.0,The Different Story (World Of Lust And Crime),Peter Schilling,92.0,82.0,2;
170182,1989-04-01,83.0,Buffalo Stance,Neneh Cherry,,83.0,1;
170183,1989-04-01,84.0,When The Children Cry,White Lion,75.0,3.0,22;
170184,1989-04-01,85.0,What I Am,Edie Brickell & New Bohemians,53.0,7.0,19;
170185,1989-04-01,86.0,Walking Through Walls,The Escape Club,95.0,86.0,2;
170186,1989-04-01,87.0,Fading Away,Will To Power,80.0,65.0,9;
170187,1989-04-01,88.0,We've Saved The Best For Last,Kenny G,71.0,47.0,9;
170188,1989-04-01,89.0,When Love Comes To Town,U2 With B.B. King,,89.0,1;
170189,1989-04-01,90.0,End Of The Line,Traveling Wilburys,78.0,63.0,8;
170190,1989-04-01,91.0,Come Out Fighting,Easterhouse,,91.0,1;
170191,1989-04-01,92.0,A Little Respect,Erasure,68.0,14.0,17;
170192,1989-04-01,93.0,Baby Baby,Eighth Wonder,,93.0,1;
170193,1989-04-01,94.0,Repetition,Information Society,,94.0,1;
170194,1989-04-01,95.0,Livin' Right,Glenn Frey,90.0,90.0,3;
170195,1989-04-01,96.0,Dear God,Midge Ure,96.0,95.0,4;
170196,1989-04-01,97.0,My Prerogative,Bobby Brown,87.0,1.0,24;
170197,1989-04-01,98.0,Halleluiah Man,Love And Money,83.0,75.0,7;
170198,1989-04-01,99.0,The Way You Love Me,Karyn White,81.0,7.0,25;
170199,1989-04-01,100.0,Walking Away,Information Society,77.0,9.0,19;
170200,1989-03-25,1.0,The Living Years,Mike + The Mechanics,2.0,1.0,12;
170201,1989-03-25,2.0,Eternal Flame,The Bangles,6.0,2.0,8;
170202,1989-03-25,3.0,Girl You Know It's True,Milli Vanilli,4.0,3.0,12;
170203,1989-03-25,4.0,The Look,Roxette,8.0,4.0,7;
170204,1989-03-25,5.0,My Heart Can't Tell You No,Rod Stewart,7.0,5.0,16;
170205,1989-03-25,6.0,Lost In Your Eyes,Debbie Gibson,1.0,1.0,10;
170206,1989-03-25,7.0,She Drives Me Crazy,Fine Young Cannibals,14.0,7.0,9;
170207,1989-03-25,8.0,Walk The Dinosaur,Was (Not Was),12.0,8.0,9;
170208,1989-03-25,9.0,Roni,Bobby Brown,3.0,3.0,12;
170209,1989-03-25,10.0,You're Not Alone,Chicago,11.0,10.0,10;
170210,1989-03-25,11.0,Paradise City,Guns N' Roses,5.0,5.0,11;
170211,1989-03-25,12.0,Dreamin',Vanessa Williams,13.0,12.0,12;
170212,1989-03-25,13.0,Don't Tell Me Lies,Breathe,10.0,10.0,11;
170213,1989-03-25,14.0,Stand,R.E.M.,19.0,14.0,10;
170214,1989-03-25,15.0,Just Because,Anita Baker,16.0,15.0,10;
170215,1989-03-25,16.0,You Got It,Roy Orbison,20.0,16.0,10;
170216,1989-03-25,17.0,Superwoman,Karyn White,22.0,17.0,9;
170217,1989-03-25,18.0,You Got It (The Right Stuff),New Kids On The Block,9.0,3.0,19;
170218,1989-03-25,19.0,I Beg Your Pardon,Kon Kan,15.0,15.0,14;
170219,1989-03-25,20.0,Your Mama Don't Dance,Poison,25.0,20.0,6;
170220,1989-03-25,21.0,More Than You Know,Martika,23.0,21.0,14;
170221,1989-03-25,22.0,Cryin',Vixen,26.0,22.0,9;
170222,1989-03-25,23.0,Straight Up,Paula Abdul,17.0,1.0,17;
170223,1989-03-25,24.0,Heaven Help Me,Deon Estus With George Michael,29.0,24.0,5;
170224,1989-03-25,25.0,Like A Prayer,Madonna,38.0,25.0,2;
170225,1989-03-25,26.0,Funky Cold Medina,Tone-Loc,31.0,26.0,4;
170226,1989-03-25,27.0,I'll Be There For You,Bon Jovi,34.0,27.0,4;
170227,1989-03-25,28.0,Second Chance,Thirty Eight Special,32.0,28.0,7;
170228,"1989-03-25,29,""Surrender To Me (From """"Tequila Sunrise"""")"",Ann Wilson & Robin Zander,18,6,14;",,,,,,
170229,1989-03-25,30.0,Room To Move,Animotion,33.0,30.0,6;
170230,1989-03-25,31.0,Rocket,Def Leppard,36.0,31.0,4;
170231,1989-03-25,32.0,Thinking Of You,SaFire,37.0,32.0,8;
170232,1989-03-25,33.0,Sincerely Yours,Sweet Sensation (With Romeo J.D.),41.0,33.0,8;
170233,1989-03-25,34.0,The Lover In Me,Sheena Easton,21.0,2.0,21;
170234,1989-03-25,35.0,She Won't Talk To Me,Luther Vandross,30.0,30.0,9;
170235,1989-03-25,36.0,Orinoco Flow (Sail Away),Enya,39.0,36.0,10;
170236,1989-03-25,37.0,The Love In Your Eyes,Eddie Money,24.0,24.0,11;
170237,1989-03-25,38.0,Wild Thing,Tone-Loc,27.0,2.0,17;
170238,1989-03-25,39.0,Feels So Good,Van Halen,35.0,35.0,9;
170239,1989-03-25,40.0,One,Metallica,46.0,40.0,6;
170240,1989-03-25,41.0,Radio Romance,Tiffany,52.0,41.0,5;
170241,1989-03-25,42.0,24/7,Dino,45.0,42.0,8;
170242,"1989-03-25,43,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,50,43,3;",,,,,,
170243,1989-03-25,44.0,I Wanna Be The One,Stevie B,48.0,44.0,6;
170244,1989-03-25,45.0,Forever Your Girl,Paula Abdul,55.0,45.0,3;
170245,"1989-03-25,46,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,59,46,4;",,,,,,
170246,"1989-03-25,47,""Birthday Suit (From """"Sing"""")"",Johnny Kemp,53,47,5;",,,,,,
170247,1989-03-25,48.0,Seventeen,Winger,56.0,48.0,5;
170248,1989-03-25,49.0,Cult Of Personality,Living Colour,60.0,49.0,3;
170249,1989-03-25,50.0,When I'm With You,Sheriff,42.0,1.0,25;
170250,1989-03-25,51.0,Real Love,Jody Watley,73.0,51.0,2;
170251,1989-03-25,52.0,A Shoulder To Cry On,Tommy Page,57.0,52.0,7;
170252,1989-03-25,53.0,What I Am,Edie Brickell & New Bohemians,28.0,7.0,18;
170253,1989-03-25,54.0,Bring Down The Moon,Boy Meets Girl,49.0,49.0,9;
170254,1989-03-25,55.0,Driven Out,The Fixx,62.0,55.0,5;
170255,1989-03-25,56.0,Tribute (Right On),The Pasadenas,64.0,56.0,5;
170256,1989-03-25,57.0,It's Only Love,Simply Red,61.0,57.0,5;
170257,1989-03-25,58.0,Everlasting Love,Howard Jones,77.0,58.0,2;
170258,1989-03-25,59.0,Where Are You Now?,Jimmy Harnen With Synch,66.0,59.0,17;
170259,"1989-03-25,60,""Let The River Run (Theme From """"Working Girl"""")"",Carly Simon,71,60,4;",,,,,,
170260,1989-03-25,61.0,She Wants To Dance With Me,Rick Astley,43.0,6.0,15;
170261,1989-03-25,62.0,Dial My Heart,The Boys,47.0,13.0,16;
170262,"1989-03-25,63,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,72,63,4;",,,,,,
170263,1989-03-25,64.0,Can You Stand The Rain,New Edition,51.0,44.0,7;
170264,1989-03-25,65.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),67.0,65.0,4;
170265,1989-03-25,66.0,Born To Be My Baby,Bon Jovi,44.0,3.0,18;
170266,1989-03-25,67.0,I Wanna Have Some Fun,Samantha Fox,54.0,8.0,20;
170267,1989-03-25,68.0,A Little Respect,Erasure,40.0,14.0,16;
170268,"1989-03-25,69,""Rock On (From """"Dream A Little Dream"""")"",Michael Damian,89,69,2;",,,,,,
170269,1989-03-25,70.0,Hearts On Fire,Steve Winwood,87.0,70.0,2;
170270,1989-03-25,71.0,We've Saved The Best For Last,Kenny G,58.0,47.0,8;
170271,1989-03-25,72.0,Somebody Like You,Robbie Nevil,81.0,72.0,2;
170272,1989-03-25,73.0,Soldier Of Love,Donny Osmond,,73.0,1;
170273,1989-03-25,74.0,I Only Wanna Be With You,Samantha Fox,86.0,74.0,2;
170274,1989-03-25,75.0,When The Children Cry,White Lion,65.0,3.0,21;
170275,1989-03-25,76.0,Good Life,Inner City,74.0,74.0,4;
170276,1989-03-25,77.0,Walking Away,Information Society,63.0,9.0,18;
170277,1989-03-25,78.0,End Of The Line,Traveling Wilburys,79.0,63.0,7;
170278,1989-03-25,79.0,I Can't Face The Fact,Gina Go-Go,83.0,79.0,5;
170279,1989-03-25,80.0,Fading Away,Will To Power,76.0,65.0,8;
170280,1989-03-25,81.0,The Way You Love Me,Karyn White,69.0,7.0,24;
170281,1989-03-25,82.0,All This Time,Tiffany,70.0,6.0,21;
170282,1989-03-25,83.0,Halleluiah Man,Love And Money,75.0,75.0,6;
170283,1989-03-25,84.0,Every Little Step,Bobby Brown,,84.0,1;
170284,1989-03-25,85.0,Run To Paradise,Choirboys,85.0,85.0,3;
170285,1989-03-25,86.0,Do You Believe In Shame?,Duran Duran,91.0,86.0,2;
170286,1989-03-25,87.0,My Prerogative,Bobby Brown,80.0,1.0,23;
170287,1989-03-25,88.0,Downtown,One 2 Many,,88.0,1;
170288,1989-03-25,89.0,Working On It,Chris Rea,,89.0,1;
170289,1989-03-25,90.0,Livin' Right,Glenn Frey,92.0,90.0,2;
170290,1989-03-25,91.0,The Last Mile,Cinderella,68.0,36.0,10;
170291,1989-03-25,92.0,The Different Story (World Of Lust And Crime),Peter Schilling,,92.0,1;
170292,1989-03-25,93.0,Never Had A Lot To Lose,Cheap Trick,84.0,75.0,6;
170293,1989-03-25,94.0,Tell Her,Kenny Loggins,93.0,76.0,8;
170294,1989-03-25,95.0,Walking Through Walls,The Escape Club,,95.0,1;
170295,1989-03-25,96.0,Dear God,Midge Ure,95.0,95.0,3;
170296,1989-03-25,97.0,Voices Of Babylon,The Outfield,,97.0,1;
170297,1989-03-25,98.0,This Time,Kiara (Duet With Shanice Wilson),78.0,78.0,5;
170298,"1989-03-25,99,Got It Made,""Crosby, Stills, Nash & Young"",88,69,8;",,,,,,
170299,1989-03-25,100.0,Angel Of Harlem,U2,82.0,14.0,15;
170300,1989-03-18,1.0,Lost In Your Eyes,Debbie Gibson,1.0,1.0,9;
170301,1989-03-18,2.0,The Living Years,Mike + The Mechanics,2.0,2.0,11;
170302,1989-03-18,3.0,Roni,Bobby Brown,4.0,3.0,11;
170303,1989-03-18,4.0,Girl You Know It's True,Milli Vanilli,7.0,4.0,11;
170304,1989-03-18,5.0,Paradise City,Guns N' Roses,5.0,5.0,10;
170305,1989-03-18,6.0,Eternal Flame,The Bangles,11.0,6.0,7;
170306,1989-03-18,7.0,My Heart Can't Tell You No,Rod Stewart,9.0,7.0,15;
170307,1989-03-18,8.0,The Look,Roxette,13.0,8.0,6;
170308,1989-03-18,9.0,You Got It (The Right Stuff),New Kids On The Block,3.0,3.0,18;
170309,1989-03-18,10.0,Don't Tell Me Lies,Breathe,12.0,10.0,10;
170310,1989-03-18,11.0,You're Not Alone,Chicago,16.0,11.0,9;
170311,1989-03-18,12.0,Walk The Dinosaur,Was (Not Was),19.0,12.0,8;
170312,1989-03-18,13.0,Dreamin',Vanessa Williams,18.0,13.0,11;
170313,1989-03-18,14.0,She Drives Me Crazy,Fine Young Cannibals,21.0,14.0,8;
170314,1989-03-18,15.0,I Beg Your Pardon,Kon Kan,15.0,15.0,13;
170315,1989-03-18,16.0,Just Because,Anita Baker,20.0,16.0,9;
170316,1989-03-18,17.0,Straight Up,Paula Abdul,10.0,1.0,16;
170317,"1989-03-18,18,""Surrender To Me (From """"Tequila Sunrise"""")"",Ann Wilson & Robin Zander,6,6,13;",,,,,,
170318,1989-03-18,19.0,Stand,R.E.M.,22.0,19.0,9;
170319,1989-03-18,20.0,You Got It,Roy Orbison,25.0,20.0,9;
170320,1989-03-18,21.0,The Lover In Me,Sheena Easton,8.0,2.0,20;
170321,1989-03-18,22.0,Superwoman,Karyn White,27.0,22.0,8;
170322,1989-03-18,23.0,More Than You Know,Martika,28.0,23.0,13;
170323,1989-03-18,24.0,The Love In Your Eyes,Eddie Money,26.0,24.0,10;
170324,1989-03-18,25.0,Your Mama Don't Dance,Poison,31.0,25.0,5;
170325,1989-03-18,26.0,Cryin',Vixen,29.0,26.0,8;
170326,1989-03-18,27.0,Wild Thing,Tone-Loc,17.0,2.0,16;
170327,1989-03-18,28.0,What I Am,Edie Brickell & New Bohemians,14.0,7.0,17;
170328,1989-03-18,29.0,Heaven Help Me,Deon Estus With George Michael,37.0,29.0,4;
170329,1989-03-18,30.0,She Won't Talk To Me,Luther Vandross,35.0,30.0,8;
170330,1989-03-18,31.0,Funky Cold Medina,Tone-Loc,47.0,31.0,3;
170331,1989-03-18,32.0,Second Chance,Thirty Eight Special,38.0,32.0,6;
170332,1989-03-18,33.0,Room To Move,Animotion,40.0,33.0,5;
170333,1989-03-18,34.0,I'll Be There For You,Bon Jovi,51.0,34.0,3;
170334,1989-03-18,35.0,Feels So Good,Van Halen,36.0,35.0,8;
170335,1989-03-18,36.0,Rocket,Def Leppard,46.0,36.0,3;
170336,1989-03-18,37.0,Thinking Of You,SaFire,42.0,37.0,7;
170337,1989-03-18,38.0,Like A Prayer,Madonna,,38.0,1;
170338,1989-03-18,39.0,Orinoco Flow (Sail Away),Enya,39.0,39.0,9;
170339,1989-03-18,40.0,A Little Respect,Erasure,24.0,14.0,15;
170340,1989-03-18,41.0,Sincerely Yours,Sweet Sensation (With Romeo J.D.),45.0,41.0,7;
170341,1989-03-18,42.0,When I'm With You,Sheriff,32.0,1.0,24;
170342,1989-03-18,43.0,She Wants To Dance With Me,Rick Astley,23.0,6.0,14;
170343,1989-03-18,44.0,Born To Be My Baby,Bon Jovi,30.0,3.0,17;
170344,1989-03-18,45.0,24/7,Dino,48.0,45.0,7;
170345,1989-03-18,46.0,One,Metallica,54.0,46.0,5;
170346,1989-03-18,47.0,Dial My Heart,The Boys,33.0,13.0,15;
170347,1989-03-18,48.0,I Wanna Be The One,Stevie B,56.0,48.0,5;
170348,1989-03-18,49.0,Bring Down The Moon,Boy Meets Girl,52.0,49.0,8;
170349,"1989-03-18,50,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,59,50,2;",,,,,,
170350,1989-03-18,51.0,Can You Stand The Rain,New Edition,44.0,44.0,6;
170351,1989-03-18,52.0,Radio Romance,Tiffany,61.0,52.0,4;
170352,"1989-03-18,53,""Birthday Suit (From """"Sing"""")"",Johnny Kemp,58,53,4;",,,,,,
170353,1989-03-18,54.0,I Wanna Have Some Fun,Samantha Fox,43.0,8.0,19;
170354,1989-03-18,55.0,Forever Your Girl,Paula Abdul,68.0,55.0,2;
170355,1989-03-18,56.0,Seventeen,Winger,64.0,56.0,4;
170356,1989-03-18,57.0,A Shoulder To Cry On,Tommy Page,60.0,57.0,6;
170357,1989-03-18,58.0,We've Saved The Best For Last,Kenny G,50.0,47.0,7;
170358,"1989-03-18,59,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,70,59,3;",,,,,,
170359,1989-03-18,60.0,Cult Of Personality,Living Colour,77.0,60.0,2;
170360,1989-03-18,61.0,It's Only Love,Simply Red,63.0,61.0,4;
170361,1989-03-18,62.0,Driven Out,The Fixx,62.0,62.0,4;
170362,1989-03-18,63.0,Walking Away,Information Society,34.0,9.0,17;
170363,1989-03-18,64.0,Tribute (Right On),The Pasadenas,65.0,64.0,4;
170364,1989-03-18,65.0,When The Children Cry,White Lion,41.0,3.0,20;
170365,1989-03-18,66.0,Where Are You Now?,Jimmy Harnen With Synch,71.0,66.0,16;
170366,1989-03-18,67.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),74.0,67.0,3;
170367,1989-03-18,68.0,The Last Mile,Cinderella,49.0,36.0,9;
170368,1989-03-18,69.0,The Way You Love Me,Karyn White,55.0,7.0,23;
170369,1989-03-18,70.0,All This Time,Tiffany,53.0,6.0,20;
170370,"1989-03-18,71,""Let The River Run (Theme From """"Working Girl"""")"",Carly Simon,85,71,3;",,,,,,
170371,"1989-03-18,72,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,87,72,3;",,,,,,
170372,1989-03-18,73.0,Real Love,Jody Watley,,73.0,1;
170373,1989-03-18,74.0,Good Life,Inner City,84.0,74.0,3;
170374,1989-03-18,75.0,Halleluiah Man,Love And Money,80.0,75.0,5;
170375,1989-03-18,76.0,Fading Away,Will To Power,72.0,65.0,7;
170376,1989-03-18,77.0,Everlasting Love,Howard Jones,,77.0,1;
170377,1989-03-18,78.0,This Time,Kiara (Duet With Shanice Wilson),83.0,78.0,4;
170378,1989-03-18,79.0,End Of The Line,Traveling Wilburys,66.0,63.0,6;
170379,1989-03-18,80.0,My Prerogative,Bobby Brown,69.0,1.0,22;
170380,1989-03-18,81.0,Somebody Like You,Robbie Nevil,,81.0,1;
170381,1989-03-18,82.0,Angel Of Harlem,U2,57.0,14.0,14;
170382,1989-03-18,83.0,I Can't Face The Fact,Gina Go-Go,86.0,83.0,4;
170383,1989-03-18,84.0,Never Had A Lot To Lose,Cheap Trick,76.0,75.0,5;
170384,1989-03-18,85.0,Run To Paradise,Choirboys,89.0,85.0,2;
