,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
160108,1991-03-02,9.0,Around The Way Girl,LL Cool J,12.0,9.0,14;
160109,1991-03-02,10.0,Coming Out Of The Dark,Gloria Estefan,17.0,10.0,6;
160110,1991-03-02,11.0,The First Time,Surface,6.0,1.0,18;
160111,1991-03-02,12.0,I Saw Red,Warrant,10.0,10.0,14;
160112,1991-03-02,13.0,This House,Tracie Spencer,15.0,13.0,11;
160113,1991-03-02,14.0,Get Here,Oleta Adams,16.0,14.0,12;
160114,1991-03-02,15.0,Rescue Me,Madonna,,15.0,1;
160115,1991-03-02,16.0,If You Needed Somebody,Bad Company,19.0,16.0,17;
160116,1991-03-02,17.0,Waiting For Love,Alias,22.0,17.0,7;
160117,1991-03-02,18.0,Iesha,Another Bad Creation,21.0,18.0,8;
160118,1991-03-02,19.0,Hold You Tight,Tara Kemp,25.0,19.0,7;
160119,1991-03-02,20.0,Signs,Tesla,24.0,20.0,9;
160120,1991-03-02,21.0,Deeper Shade Of Soul,Urban Dance Squad,23.0,21.0,12;
160121,1991-03-02,22.0,Love Makes Things Happen,Pebbles,14.0,13.0,14;
160122,1991-03-02,23.0,I'll Give All My Love To You,Keith Sweat,8.0,7.0,14;
160123,1991-03-02,24.0,Round And Round,Tevin Campbell,27.0,24.0,13;
160124,1991-03-02,25.0,I've Been Thinking About You,Londonbeat,32.0,25.0,4;
160125,1991-03-02,26.0,Disappear,INXS,9.0,8.0,15;
160126,1991-03-02,27.0,Waiting For That Day,George Michael,31.0,27.0,7;
160127,1991-03-02,28.0,I'll Do 4 U,Father M.C.,34.0,28.0,8;
160128,1991-03-02,29.0,You're In Love,Wilson Phillips,36.0,29.0,4;
160129,1991-03-02,30.0,Love Will Never Do (Without You),Janet Jackson,20.0,1.0,16;
160130,1991-03-02,31.0,I'll Be By Your Side,Stevie B,37.0,31.0,5;
160131,1991-03-02,32.0,Play That Funky Music,Vanilla Ice,18.0,4.0,13;
160132,1991-03-02,33.0,High Enough,Damn Yankees,29.0,3.0,24;
160133,1991-03-02,34.0,Rico Suave,Gerardo,41.0,34.0,5;
160134,1991-03-02,35.0,Sadeness Part 1,Enigma,43.0,35.0,4;
160135,1991-03-02,36.0,After The Rain,Nelson,28.0,6.0,18;
160136,1991-03-02,37.0,Sensitivity,Ralph Tresvant,26.0,4.0,18;
160137,1991-03-02,38.0,Something In My Heart,Michel'le,46.0,38.0,8;
160138,1991-03-02,39.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,49.0,39.0,3;
160139,1991-03-02,40.0,My Side Of The Bed,Susanna Hoffs,45.0,40.0,5;
160140,1991-03-02,41.0,Moneytalks,AC/DC,30.0,23.0,13;
160141,1991-03-02,42.0,Chasin' The Wind,Chicago,47.0,42.0,6;
160142,1991-03-02,43.0,Heat Of The Moment,After 7,33.0,19.0,27;
160143,1991-03-02,44.0,Cry For Help,Rick Astley,59.0,44.0,3;
160144,1991-03-02,45.0,It Never Rains (In Southern California),Tony Toni Tone,35.0,34.0,11;
160145,1991-03-02,46.0,Mother's Pride,George Michael,48.0,46.0,5;
160146,1991-03-02,47.0,Just Another Dream,Cathy Dennis,38.0,9.0,19;
160147,1991-03-02,48.0,Baby Baby,Amy Grant,75.0,48.0,2;
160148,"1991-03-02,49,""Just The Way It Is, Baby"",The Rembrandts,53,49,4;",,,,,,
160149,1991-03-02,50.0,From A Distance,Bette Midler,40.0,2.0,22;
160150,1991-03-02,51.0,Ride The Wind,Poison,52.0,51.0,5;
160151,1991-03-02,52.0,I'm Not In Love,Will To Power,39.0,7.0,16;
160152,1991-03-02,53.0,Together Forever,Lisette Melendez,57.0,53.0,5;
160153,1991-03-02,54.0,How To Dance,Bingo Boys Featuring Princessa,63.0,54.0,3;
160154,1991-03-02,55.0,Sure Lookin',Donny Osmond,54.0,54.0,7;
160155,1991-03-02,56.0,Easy Come Easy Go,Winger,58.0,56.0,4;
160156,1991-03-02,57.0,Joyride,Roxette,,57.0,1;
160157,1991-03-02,58.0,Spend My Life,Slaughter,50.0,39.0,11;
160158,1991-03-02,59.0,Funk Boutique,The Cover Girls,66.0,59.0,4;
160159,1991-03-02,60.0,Call It Poison,The Escape Club,83.0,60.0,2;
160160,1991-03-02,61.0,I've Been Waiting For You,Guys Next Door,42.0,42.0,9;
160161,1991-03-02,62.0,Power Of Love,Deee-Lite,51.0,47.0,9;
160162,1991-03-02,63.0,Night And Day,Bette Midler,62.0,62.0,6;
160163,1991-03-02,64.0,Secret,Heart,67.0,64.0,5;
160164,1991-03-02,65.0,This Is Ponderous,2nu,55.0,46.0,11;
160165,1991-03-02,66.0,Here Comes The Hammer,M.C. Hammer,61.0,54.0,9;
160166,1991-03-02,67.0,Don't Hold Back Your Love,Daryl Hall John Oates,44.0,41.0,9;
160167,1991-03-02,68.0,Temple Of Love,Harriet,84.0,68.0,3;
160168,1991-03-02,69.0,Stone Cold Gentleman,Ralph Tresvant,85.0,69.0,2;
160169,1991-03-02,70.0,I Don't Know Anybody Else,Black Box,56.0,23.0,13;
160170,1991-03-02,71.0,Let's Chill,Guy,81.0,71.0,2;
160171,1991-03-02,72.0,Another Sleepless Night,Shawn Christopher,80.0,72.0,3;
160172,1991-03-02,73.0,I Like The Way (The Kissing Game),Hi-Five,90.0,73.0,2;
160173,1991-03-02,74.0,Miles Away,Winger,60.0,12.0,21;
160174,1991-03-02,75.0,Unchained Melody,The Righteous Brothers,74.0,19.0,22;
160175,1991-03-02,76.0,I Love You,Vanilla Ice,94.0,76.0,2;
160176,1991-03-02,77.0,The Shoop Shoop Song (It's In His Kiss),Cher,70.0,33.0,15;
160177,1991-03-02,78.0,Touch Me (All Night Long),Cathy Dennis,,78.0,1;
160178,1991-03-02,79.0,No Matter What,George LaMond (Duet With Brenda K. Starr),71.0,49.0,14;
160179,1991-03-02,80.0,When Will I See You Smile Again?,Bell Biv DeVoe,73.0,63.0,7;
160180,1991-03-02,81.0,All True Man,Alexander O'Neal,89.0,81.0,2;
160181,1991-03-02,82.0,Here We Go,C+C Music Factory/F. Williams,,82.0,1;
160182,1991-03-02,83.0,Because I Love You (The Postman Song),Stevie B,65.0,1.0,22;
160183,1991-03-02,84.0,Love Takes Time,Mariah Carey,69.0,1.0,25;
160184,1991-03-02,85.0,The Way You Do The Things You Do,UB40,72.0,6.0,25;
160185,1991-03-02,86.0,Justify My Love,Madonna,68.0,1.0,16;
160186,1991-03-02,87.0,Shelter Me,Cinderella,76.0,36.0,13;
160187,1991-03-02,88.0,Give It Up,ZZ Top,79.0,79.0,4;
160188,1991-03-02,89.0,In Your Arms,Little Caesar,,89.0,1;
160189,1991-03-02,90.0,Candy,Iggy Pop With Kate Pierson,64.0,28.0,15;
160190,1991-03-02,91.0,What's It Gonna Be,Jellybean Featuring Niki Haris,91.0,90.0,4;
160191,1991-03-02,92.0,Wiggle It,2 In A Room,86.0,15.0,22;
160192,1991-03-02,93.0,House Full Of Reasons,Jude Cole,98.0,69.0,14;
160193,1991-03-02,94.0,For You,The Outfield,78.0,21.0,18;
160194,1991-03-02,95.0,Who Said I Would,Phil Collins,82.0,73.0,5;
160195,1991-03-02,96.0,That's Why,The Party,,96.0,1;
160196,1991-03-02,97.0,Remember My Name,House Of Lords,77.0,72.0,9;
160197,1991-03-02,98.0,Made Up My Mind,SaFire,,98.0,1;
160198,1991-03-02,99.0,Still Got The Blues,Gary Moore,97.0,97.0,3;
160199,1991-03-02,100.0,How Can You Expect To Be Taken Seriously?,Pet Shop Boys,93.0,93.0,3;
160200,1991-02-23,1.0,All The Man That I Need,Whitney Houston,2.0,1.0,10;
160201,1991-02-23,2.0,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,1.0,1.0,15;
160202,1991-02-23,3.0,One More Try,Timmy T.,3.0,3.0,10;
160203,1991-02-23,4.0,Someday,Mariah Carey,5.0,4.0,6;
160204,1991-02-23,5.0,Where Does My Heart Beat Now,Celine Dion,6.0,5.0,12;
160205,1991-02-23,6.0,The First Time,Surface,4.0,1.0,17;
160206,1991-02-23,7.0,Wicked Game,Chris Isaak,11.0,7.0,13;
160207,1991-02-23,8.0,I'll Give All My Love To You,Keith Sweat,7.0,7.0,13;
160208,1991-02-23,9.0,Disappear,INXS,8.0,8.0,14;
160209,1991-02-23,10.0,I Saw Red,Warrant,12.0,10.0,13;
160210,1991-02-23,11.0,Show Me The Way,Styx,17.0,11.0,12;
160211,1991-02-23,12.0,Around The Way Girl,LL Cool J,15.0,12.0,13;
160212,1991-02-23,13.0,All This Time,Sting,18.0,13.0,6;
160213,1991-02-23,14.0,Love Makes Things Happen,Pebbles,13.0,13.0,13;
160214,1991-02-23,15.0,This House,Tracie Spencer,22.0,15.0,10;
160215,1991-02-23,16.0,Get Here,Oleta Adams,25.0,16.0,11;
160216,1991-02-23,17.0,Coming Out Of The Dark,Gloria Estefan,26.0,17.0,5;
160217,1991-02-23,18.0,Play That Funky Music,Vanilla Ice,9.0,4.0,12;
160218,1991-02-23,19.0,If You Needed Somebody,Bad Company,21.0,19.0,16;
160219,1991-02-23,20.0,Love Will Never Do (Without You),Janet Jackson,10.0,1.0,15;
160220,1991-02-23,21.0,Iesha,Another Bad Creation,27.0,21.0,7;
160221,1991-02-23,22.0,Waiting For Love,Alias,30.0,22.0,6;
160222,1991-02-23,23.0,Deeper Shade Of Soul,Urban Dance Squad,28.0,23.0,11;
160223,1991-02-23,24.0,Signs,Tesla,31.0,24.0,8;
160224,1991-02-23,25.0,Hold You Tight,Tara Kemp,32.0,25.0,6;
160225,1991-02-23,26.0,Sensitivity,Ralph Tresvant,14.0,4.0,17;
160226,1991-02-23,27.0,Round And Round,Tevin Campbell,33.0,27.0,12;
160227,1991-02-23,28.0,After The Rain,Nelson,16.0,6.0,17;
160228,1991-02-23,29.0,High Enough,Damn Yankees,20.0,3.0,23;
160229,1991-02-23,30.0,Moneytalks,AC/DC,23.0,23.0,12;
160230,1991-02-23,31.0,Waiting For That Day,George Michael,35.0,31.0,6;
160231,1991-02-23,32.0,I've Been Thinking About You,Londonbeat,38.0,32.0,3;
160232,1991-02-23,33.0,Heat Of The Moment,After 7,19.0,19.0,26;
160233,1991-02-23,34.0,I'll Do 4 U,Father M.C.,36.0,34.0,7;
160234,1991-02-23,35.0,It Never Rains (In Southern California),Tony Toni Tone,34.0,34.0,10;
160235,1991-02-23,36.0,You're In Love,Wilson Phillips,44.0,36.0,3;
160236,1991-02-23,37.0,I'll Be By Your Side,Stevie B,45.0,37.0,4;
160237,1991-02-23,38.0,Just Another Dream,Cathy Dennis,24.0,9.0,18;
160238,1991-02-23,39.0,I'm Not In Love,Will To Power,29.0,7.0,15;
160239,1991-02-23,40.0,From A Distance,Bette Midler,37.0,2.0,21;
160240,1991-02-23,41.0,Rico Suave,Gerardo,59.0,41.0,4;
160241,1991-02-23,42.0,I've Been Waiting For You,Guys Next Door,46.0,42.0,8;
160242,1991-02-23,43.0,Sadeness Part 1,Enigma,65.0,43.0,3;
160243,1991-02-23,44.0,Don't Hold Back Your Love,Daryl Hall John Oates,41.0,41.0,8;
160244,1991-02-23,45.0,My Side Of The Bed,Susanna Hoffs,52.0,45.0,4;
160245,1991-02-23,46.0,Something In My Heart,Michel'le,50.0,46.0,7;
160246,1991-02-23,47.0,Chasin' The Wind,Chicago,51.0,47.0,5;
160247,1991-02-23,48.0,Mother's Pride,George Michael,53.0,48.0,4;
160248,1991-02-23,49.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,77.0,49.0,2;
160249,1991-02-23,50.0,Spend My Life,Slaughter,39.0,39.0,10;
160250,1991-02-23,51.0,Power Of Love,Deee-Lite,47.0,47.0,8;
160251,1991-02-23,52.0,Ride The Wind,Poison,61.0,52.0,4;
160252,"1991-02-23,53,""Just The Way It Is, Baby"",The Rembrandts,68,53,3;",,,,,,
160253,1991-02-23,54.0,Sure Lookin',Donny Osmond,57.0,54.0,6;
160254,1991-02-23,55.0,This Is Ponderous,2nu,48.0,46.0,10;
160255,1991-02-23,56.0,I Don't Know Anybody Else,Black Box,42.0,23.0,12;
160256,1991-02-23,57.0,Together Forever,Lisette Melendez,69.0,57.0,4;
160257,1991-02-23,58.0,Easy Come Easy Go,Winger,75.0,58.0,3;
160258,1991-02-23,59.0,Cry For Help,Rick Astley,86.0,59.0,2;
160259,1991-02-23,60.0,Miles Away,Winger,54.0,12.0,20;
160260,1991-02-23,61.0,Here Comes The Hammer,M.C. Hammer,60.0,54.0,8;
160261,1991-02-23,62.0,Night And Day,Bette Midler,67.0,62.0,5;
160262,1991-02-23,63.0,How To Dance,Bingo Boys Featuring Princessa,85.0,63.0,2;
160263,1991-02-23,64.0,Candy,Iggy Pop With Kate Pierson,43.0,28.0,14;
160264,1991-02-23,65.0,Because I Love You (The Postman Song),Stevie B,49.0,1.0,21;
160265,1991-02-23,66.0,Funk Boutique,The Cover Girls,83.0,66.0,3;
160266,1991-02-23,67.0,Secret,Heart,74.0,67.0,4;
160267,1991-02-23,68.0,Justify My Love,Madonna,40.0,1.0,15;
160268,1991-02-23,69.0,Love Takes Time,Mariah Carey,58.0,1.0,24;
160269,1991-02-23,70.0,The Shoop Shoop Song (It's In His Kiss),Cher,64.0,33.0,14;
160270,1991-02-23,71.0,No Matter What,George LaMond (Duet With Brenda K. Starr),62.0,49.0,13;
160271,1991-02-23,72.0,The Way You Do The Things You Do,UB40,55.0,6.0,24;
160272,1991-02-23,73.0,When Will I See You Smile Again?,Bell Biv DeVoe,63.0,63.0,6;
160273,1991-02-23,74.0,Unchained Melody,The Righteous Brothers,82.0,19.0,21;
160274,1991-02-23,75.0,Baby Baby,Amy Grant,,75.0,1;
160275,1991-02-23,76.0,Shelter Me,Cinderella,56.0,36.0,12;
160276,1991-02-23,77.0,Remember My Name,House Of Lords,72.0,72.0,8;
160277,1991-02-23,78.0,For You,The Outfield,70.0,21.0,17;
160278,1991-02-23,79.0,Give It Up,ZZ Top,88.0,79.0,3;
160279,1991-02-23,80.0,Another Sleepless Night,Shawn Christopher,93.0,80.0,2;
160280,1991-02-23,81.0,Let's Chill,Guy,,81.0,1;
160281,1991-02-23,82.0,Who Said I Would,Phil Collins,73.0,73.0,4;
160282,1991-02-23,83.0,Call It Poison,The Escape Club,,83.0,1;
160283,1991-02-23,84.0,Temple Of Love,Harriet,96.0,84.0,2;
160284,1991-02-23,85.0,Stone Cold Gentleman,Ralph Tresvant,,85.0,1;
160285,1991-02-23,86.0,Wiggle It,2 In A Room,78.0,15.0,21;
160286,1991-02-23,87.0,New York Minute,Don Henley,80.0,48.0,16;
160287,1991-02-23,88.0,Impulsive,Wilson Phillips,66.0,4.0,20;
160288,1991-02-23,89.0,All True Man,Alexander O'Neal,,89.0,1;
160289,1991-02-23,90.0,I Like The Way (The Kissing Game),Hi-Five,,90.0,1;
160290,1991-02-23,91.0,What's It Gonna Be,Jellybean Featuring Niki Haris,90.0,90.0,3;
160291,1991-02-23,92.0,I'm Your Baby Tonight,Whitney Houston,79.0,1.0,19;
160292,1991-02-23,93.0,How Can You Expect To Be Taken Seriously?,Pet Shop Boys,99.0,93.0,2;
160293,1991-02-23,94.0,I Love You,Vanilla Ice,,94.0,1;
160294,1991-02-23,95.0,Something To Believe In,Poison,81.0,4.0,21;
160295,1991-02-23,96.0,Melt In Your Mouth,Candyman,71.0,69.0,11;
160296,1991-02-23,97.0,Still Got The Blues,Gary Moore,97.0,97.0,2;
160297,1991-02-23,98.0,House Full Of Reasons,Jude Cole,94.0,69.0,13;
160298,1991-02-23,99.0,Jealousy,The Adventures Of Stevie V,95.0,94.0,6;
160299,1991-02-23,100.0,Tom's Diner,DNA Featuring Suzanne Vega,76.0,5.0,21;
160300,1991-02-16,1.0,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,1.0,1.0,14;
160301,1991-02-16,2.0,All The Man That I Need,Whitney Houston,3.0,2.0,9;
160302,1991-02-16,3.0,One More Try,Timmy T.,9.0,3.0,9;
160303,1991-02-16,4.0,The First Time,Surface,2.0,1.0,16;
160304,1991-02-16,5.0,Someday,Mariah Carey,13.0,5.0,5;
160305,1991-02-16,6.0,Where Does My Heart Beat Now,Celine Dion,11.0,6.0,11;
160306,1991-02-16,7.0,I'll Give All My Love To You,Keith Sweat,10.0,7.0,12;
160307,1991-02-16,8.0,Disappear,INXS,12.0,8.0,13;
160308,1991-02-16,9.0,Play That Funky Music,Vanilla Ice,4.0,4.0,11;
160309,1991-02-16,10.0,Love Will Never Do (Without You),Janet Jackson,5.0,1.0,14;
160310,1991-02-16,11.0,Wicked Game,Chris Isaak,17.0,11.0,12;
160311,1991-02-16,12.0,I Saw Red,Warrant,15.0,12.0,12;
160312,1991-02-16,13.0,Love Makes Things Happen,Pebbles,18.0,13.0,12;
160313,1991-02-16,14.0,Sensitivity,Ralph Tresvant,7.0,4.0,16;
160314,1991-02-16,15.0,Around The Way Girl,LL Cool J,19.0,15.0,12;
160315,1991-02-16,16.0,After The Rain,Nelson,6.0,6.0,16;
160316,1991-02-16,17.0,Show Me The Way,Styx,21.0,17.0,11;
160317,1991-02-16,18.0,All This Time,Sting,25.0,18.0,5;
160318,1991-02-16,19.0,Heat Of The Moment,After 7,20.0,19.0,25;
160319,1991-02-16,20.0,High Enough,Damn Yankees,16.0,3.0,22;
160320,1991-02-16,21.0,If You Needed Somebody,Bad Company,22.0,21.0,15;
160321,1991-02-16,22.0,This House,Tracie Spencer,27.0,22.0,9;
160322,1991-02-16,23.0,Moneytalks,AC/DC,23.0,23.0,11;
160323,1991-02-16,24.0,Just Another Dream,Cathy Dennis,14.0,9.0,17;
160324,1991-02-16,25.0,Get Here,Oleta Adams,32.0,25.0,10;
160325,1991-02-16,26.0,Coming Out Of The Dark,Gloria Estefan,33.0,26.0,4;
160326,1991-02-16,27.0,Iesha,Another Bad Creation,30.0,27.0,6;
160327,1991-02-16,28.0,Deeper Shade Of Soul,Urban Dance Squad,28.0,28.0,10;
160328,1991-02-16,29.0,I'm Not In Love,Will To Power,8.0,7.0,14;
160329,1991-02-16,30.0,Waiting For Love,Alias,34.0,30.0,5;
160330,1991-02-16,31.0,Signs,Tesla,35.0,31.0,7;
160331,1991-02-16,32.0,Hold You Tight,Tara Kemp,39.0,32.0,5;
160332,1991-02-16,33.0,Round And Round,Tevin Campbell,38.0,33.0,11;
160333,1991-02-16,34.0,It Never Rains (In Southern California),Tony Toni Tone,36.0,34.0,9;
160334,1991-02-16,35.0,Waiting For That Day,George Michael,40.0,35.0,5;
160335,1991-02-16,36.0,I'll Do 4 U,Father M.C.,41.0,36.0,6;
160336,1991-02-16,37.0,From A Distance,Bette Midler,31.0,2.0,20;
160337,1991-02-16,38.0,I've Been Thinking About You,Londonbeat,52.0,38.0,2;
160338,1991-02-16,39.0,Spend My Life,Slaughter,42.0,39.0,9;
160339,1991-02-16,40.0,Justify My Love,Madonna,26.0,1.0,14;
160340,1991-02-16,41.0,Don't Hold Back Your Love,Daryl Hall John Oates,45.0,41.0,7;
160341,1991-02-16,42.0,I Don't Know Anybody Else,Black Box,24.0,23.0,11;
160342,1991-02-16,43.0,Candy,Iggy Pop With Kate Pierson,29.0,28.0,13;
160343,1991-02-16,44.0,You're In Love,Wilson Phillips,64.0,44.0,2;
160344,1991-02-16,45.0,I'll Be By Your Side,Stevie B,61.0,45.0,3;
160345,1991-02-16,46.0,I've Been Waiting For You,Guys Next Door,50.0,46.0,7;
160346,1991-02-16,47.0,Power Of Love,Deee-Lite,48.0,47.0,7;
160347,1991-02-16,48.0,This Is Ponderous,2nu,46.0,46.0,9;
160348,1991-02-16,49.0,Because I Love You (The Postman Song),Stevie B,37.0,1.0,20;
160349,1991-02-16,50.0,Something In My Heart,Michel'le,55.0,50.0,6;
160350,1991-02-16,51.0,Chasin' The Wind,Chicago,60.0,51.0,4;
160351,1991-02-16,52.0,My Side Of The Bed,Susanna Hoffs,62.0,52.0,3;
160352,1991-02-16,53.0,Mother's Pride,George Michael,69.0,53.0,3;
160353,1991-02-16,54.0,Miles Away,Winger,44.0,12.0,19;
160354,1991-02-16,55.0,The Way You Do The Things You Do,UB40,47.0,6.0,23;
160355,1991-02-16,56.0,Shelter Me,Cinderella,43.0,36.0,11;
160356,1991-02-16,57.0,Sure Lookin',Donny Osmond,63.0,57.0,5;
160357,1991-02-16,58.0,Love Takes Time,Mariah Carey,51.0,1.0,23;
160358,1991-02-16,59.0,Rico Suave,Gerardo,83.0,59.0,3;
160359,1991-02-16,60.0,Here Comes The Hammer,M.C. Hammer,54.0,54.0,7;
160360,1991-02-16,61.0,Ride The Wind,Poison,77.0,61.0,3;
160361,1991-02-16,62.0,No Matter What,George LaMond (Duet With Brenda K. Starr),59.0,49.0,12;
160362,1991-02-16,63.0,When Will I See You Smile Again?,Bell Biv DeVoe,68.0,63.0,5;
160363,1991-02-16,64.0,The Shoop Shoop Song (It's In His Kiss),Cher,56.0,33.0,13;
160364,1991-02-16,65.0,Sadeness Part 1,Enigma,93.0,65.0,2;
160365,1991-02-16,66.0,Impulsive,Wilson Phillips,49.0,4.0,19;
160366,1991-02-16,67.0,Night And Day,Bette Midler,76.0,67.0,4;
160367,"1991-02-16,68,""Just The Way It Is, Baby"",The Rembrandts,89,68,2;",,,,,,
160368,1991-02-16,69.0,Together Forever,Lisette Melendez,78.0,69.0,3;
160369,1991-02-16,70.0,For You,The Outfield,57.0,21.0,16;
160370,1991-02-16,71.0,Melt In Your Mouth,Candyman,70.0,69.0,10;
160371,1991-02-16,72.0,Remember My Name,House Of Lords,74.0,72.0,7;
160372,1991-02-16,73.0,Who Said I Would,Phil Collins,75.0,73.0,3;
160373,1991-02-16,74.0,Secret,Heart,79.0,74.0,3;
160374,1991-02-16,75.0,Easy Come Easy Go,Winger,84.0,75.0,2;
160375,1991-02-16,76.0,Tom's Diner,DNA Featuring Suzanne Vega,53.0,5.0,20;
160376,1991-02-16,77.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,,77.0,1;
160377,1991-02-16,78.0,Wiggle It,2 In A Room,67.0,15.0,20;
160378,1991-02-16,79.0,I'm Your Baby Tonight,Whitney Houston,58.0,1.0,18;
160379,1991-02-16,80.0,New York Minute,Don Henley,65.0,48.0,15;
160380,1991-02-16,81.0,Something To Believe In,Poison,71.0,4.0,20;
160381,1991-02-16,82.0,Unchained Melody,The Righteous Brothers,80.0,19.0,20;
160382,1991-02-16,83.0,Funk Boutique,The Cover Girls,98.0,83.0,2;
160383,1991-02-16,84.0,Just A Little Bit Longer,Maxi Priest,66.0,62.0,11;
160384,1991-02-16,85.0,How To Dance,Bingo Boys Featuring Princessa,,85.0,1;
160385,1991-02-16,86.0,Cry For Help,Rick Astley,,86.0,1;
160386,1991-02-16,87.0,I Wanna Get With U,Guy,72.0,50.0,15;
160387,1991-02-16,88.0,Give It Up,ZZ Top,90.0,88.0,2;
160388,1991-02-16,89.0,Stranded,Heart,73.0,13.0,22;
160389,1991-02-16,90.0,What's It Gonna Be,Jellybean Featuring Niki Haris,91.0,90.0,2;
160390,1991-02-16,91.0,The Ghetto,Too $hort,82.0,42.0,14;
160391,1991-02-16,92.0,You Gotta Love Someone,Elton John,81.0,43.0,13;
160392,1991-02-16,93.0,Another Sleepless Night,Shawn Christopher,,93.0,1;
160393,1991-02-16,94.0,House Full Of Reasons,Jude Cole,86.0,69.0,12;
160394,1991-02-16,95.0,Jealousy,The Adventures Of Stevie V,95.0,94.0,5;
160395,1991-02-16,96.0,Temple Of Love,Harriet,,96.0,1;
160396,1991-02-16,97.0,Still Got The Blues,Gary Moore,,97.0,1;
160397,1991-02-16,98.0,Feels Good,Tony Toni Tone,88.0,9.0,25;
160398,1991-02-16,99.0,How Can You Expect To Be Taken Seriously?,Pet Shop Boys,,99.0,1;
160399,1991-02-16,100.0,Groove Is In The Heart,Deee-Lite,85.0,4.0,23;
160400,1991-02-09,1.0,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,2.0,1.0,13;
160401,1991-02-09,2.0,The First Time,Surface,1.0,1.0,15;
160402,1991-02-09,3.0,All The Man That I Need,Whitney Houston,8.0,3.0,8;
160403,1991-02-09,4.0,Play That Funky Music,Vanilla Ice,5.0,4.0,10;
160404,1991-02-09,5.0,Love Will Never Do (Without You),Janet Jackson,3.0,1.0,13;
160405,1991-02-09,6.0,After The Rain,Nelson,6.0,6.0,15;
160406,1991-02-09,7.0,Sensitivity,Ralph Tresvant,4.0,4.0,15;
160407,1991-02-09,8.0,I'm Not In Love,Will To Power,7.0,7.0,13;
160408,1991-02-09,9.0,One More Try,Timmy T.,14.0,9.0,8;
160409,1991-02-09,10.0,I'll Give All My Love To You,Keith Sweat,11.0,10.0,11;
160410,1991-02-09,11.0,Where Does My Heart Beat Now,Celine Dion,13.0,11.0,10;
160411,1991-02-09,12.0,Disappear,INXS,12.0,12.0,12;
160412,1991-02-09,13.0,Someday,Mariah Carey,17.0,13.0,4;
160413,1991-02-09,14.0,Just Another Dream,Cathy Dennis,9.0,9.0,16;
160414,1991-02-09,15.0,I Saw Red,Warrant,16.0,15.0,11;
160415,1991-02-09,16.0,High Enough,Damn Yankees,10.0,3.0,21;
160416,1991-02-09,17.0,Wicked Game,Chris Isaak,20.0,17.0,11;
160417,1991-02-09,18.0,Love Makes Things Happen,Pebbles,18.0,18.0,11;
160418,1991-02-09,19.0,Around The Way Girl,LL Cool J,19.0,19.0,11;
160419,1991-02-09,20.0,Heat Of The Moment,After 7,22.0,20.0,24;
160420,1991-02-09,21.0,Show Me The Way,Styx,30.0,21.0,10;
160421,1991-02-09,22.0,If You Needed Somebody,Bad Company,26.0,22.0,14;
160422,1991-02-09,23.0,Moneytalks,AC/DC,25.0,23.0,10;
160423,1991-02-09,24.0,I Don't Know Anybody Else,Black Box,23.0,23.0,10;
160424,1991-02-09,25.0,All This Time,Sting,31.0,25.0,4;
160425,1991-02-09,26.0,Justify My Love,Madonna,15.0,1.0,13;
160426,1991-02-09,27.0,This House,Tracie Spencer,29.0,27.0,8;
160427,1991-02-09,28.0,Deeper Shade Of Soul,Urban Dance Squad,32.0,28.0,9;
160428,1991-02-09,29.0,Candy,Iggy Pop With Kate Pierson,28.0,28.0,12;
160429,1991-02-09,30.0,Iesha,Another Bad Creation,34.0,30.0,5;
160430,1991-02-09,31.0,From A Distance,Bette Midler,21.0,2.0,19;
160431,1991-02-09,32.0,Get Here,Oleta Adams,41.0,32.0,9;
160432,1991-02-09,33.0,Coming Out Of The Dark,Gloria Estefan,38.0,33.0,3;
160433,1991-02-09,34.0,Waiting For Love,Alias,39.0,34.0,4;
160434,1991-02-09,35.0,Signs,Tesla,45.0,35.0,6;
160435,1991-02-09,36.0,It Never Rains (In Southern California),Tony Toni Tone,37.0,36.0,8;
160436,1991-02-09,37.0,Because I Love You (The Postman Song),Stevie B,24.0,1.0,19;
160437,1991-02-09,38.0,Round And Round,Tevin Campbell,46.0,38.0,10;
160438,1991-02-09,39.0,Hold You Tight,Tara Kemp,51.0,39.0,4;
160439,1991-02-09,40.0,Waiting For That Day,George Michael,43.0,40.0,4;
160440,1991-02-09,41.0,I'll Do 4 U,Father M.C.,44.0,41.0,5;
160441,1991-02-09,42.0,Spend My Life,Slaughter,48.0,42.0,8;
160442,1991-02-09,43.0,Shelter Me,Cinderella,36.0,36.0,10;
160443,1991-02-09,44.0,Miles Away,Winger,27.0,12.0,18;
