,Region,Country,State,City,Month,Day,Year,AvgTemperature
1283030,South/Central America & Carribean,Brazil,,Brasilia,9,13,1995,73.6
1283031,South/Central America & Carribean,Brazil,,Brasilia,9,14,1995,72.6
1283032,South/Central America & Carribean,Brazil,,Brasilia,9,15,1995,74.2
1283033,South/Central America & Carribean,Brazil,,Brasilia,9,16,1995,77.6
1283034,South/Central America & Carribean,Brazil,,Brasilia,9,17,1995,79.7
1283035,South/Central America & Carribean,Brazil,,Brasilia,9,18,1995,73.7
1283036,South/Central America & Carribean,Brazil,,Brasilia,9,19,1995,72.2
1283037,South/Central America & Carribean,Brazil,,Brasilia,9,20,1995,74.9
1283038,South/Central America & Carribean,Brazil,,Brasilia,9,21,1995,75.3
1283039,South/Central America & Carribean,Brazil,,Brasilia,9,22,1995,73.6
1283040,South/Central America & Carribean,Brazil,,Brasilia,9,23,1995,73.0
1283041,South/Central America & Carribean,Brazil,,Brasilia,9,24,1995,73.7
1283042,South/Central America & Carribean,Brazil,,Brasilia,9,25,1995,75.5
1283043,South/Central America & Carribean,Brazil,,Brasilia,9,26,1995,78.2
1283044,South/Central America & Carribean,Brazil,,Brasilia,9,27,1995,75.4
1283045,South/Central America & Carribean,Brazil,,Brasilia,9,28,1995,77.0
1283046,South/Central America & Carribean,Brazil,,Brasilia,9,29,1995,75.5
1283047,South/Central America & Carribean,Brazil,,Brasilia,9,30,1995,76.7
1283048,South/Central America & Carribean,Brazil,,Brasilia,10,1,1995,78.2
1283049,South/Central America & Carribean,Brazil,,Brasilia,10,2,1995,78.3
1283050,South/Central America & Carribean,Brazil,,Brasilia,10,3,1995,77.8
1283051,South/Central America & Carribean,Brazil,,Brasilia,10,4,1995,79.1
1283052,South/Central America & Carribean,Brazil,,Brasilia,10,5,1995,78.1
1283053,South/Central America & Carribean,Brazil,,Brasilia,10,6,1995,74.3
1283054,South/Central America & Carribean,Brazil,,Brasilia,10,7,1995,74.6
1283055,South/Central America & Carribean,Brazil,,Brasilia,10,8,1995,71.6
1283056,South/Central America & Carribean,Brazil,,Brasilia,10,9,1995,72.3
1283057,South/Central America & Carribean,Brazil,,Brasilia,10,10,1995,69.8
1283058,South/Central America & Carribean,Brazil,,Brasilia,10,11,1995,71.4
1283059,South/Central America & Carribean,Brazil,,Brasilia,10,12,1995,71.7
1283060,South/Central America & Carribean,Brazil,,Brasilia,10,13,1995,70.3
1283061,South/Central America & Carribean,Brazil,,Brasilia,10,14,1995,73.3
1283062,South/Central America & Carribean,Brazil,,Brasilia,10,15,1995,75.2
1283063,South/Central America & Carribean,Brazil,,Brasilia,10,16,1995,77.2
1283064,South/Central America & Carribean,Brazil,,Brasilia,10,17,1995,75.1
1283065,South/Central America & Carribean,Brazil,,Brasilia,10,18,1995,74.8
1283066,South/Central America & Carribean,Brazil,,Brasilia,10,19,1995,75.7
1283067,South/Central America & Carribean,Brazil,,Brasilia,10,20,1995,76.3
1283068,South/Central America & Carribean,Brazil,,Brasilia,10,21,1995,70.6
1283069,South/Central America & Carribean,Brazil,,Brasilia,10,22,1995,74.1
1283070,South/Central America & Carribean,Brazil,,Brasilia,10,23,1995,74.9
1283071,South/Central America & Carribean,Brazil,,Brasilia,10,24,1995,76.1
1283072,South/Central America & Carribean,Brazil,,Brasilia,10,25,1995,78.2
1283073,South/Central America & Carribean,Brazil,,Brasilia,10,26,1995,77.4
1283074,South/Central America & Carribean,Brazil,,Brasilia,10,27,1995,76.6
1283075,South/Central America & Carribean,Brazil,,Brasilia,10,28,1995,77.2
1283076,South/Central America & Carribean,Brazil,,Brasilia,10,29,1995,73.2
1283077,South/Central America & Carribean,Brazil,,Brasilia,10,30,1995,70.1
1283078,South/Central America & Carribean,Brazil,,Brasilia,10,31,1995,68.9
1283079,South/Central America & Carribean,Brazil,,Brasilia,11,1,1995,68.6
1283080,South/Central America & Carribean,Brazil,,Brasilia,11,2,1995,67.4
1283081,South/Central America & Carribean,Brazil,,Brasilia,11,3,1995,68.5
1283082,South/Central America & Carribean,Brazil,,Brasilia,11,4,1995,67.7
1283083,South/Central America & Carribean,Brazil,,Brasilia,11,5,1995,65.8
1283084,South/Central America & Carribean,Brazil,,Brasilia,11,6,1995,70.9
1283085,South/Central America & Carribean,Brazil,,Brasilia,11,7,1995,71.4
1283086,South/Central America & Carribean,Brazil,,Brasilia,11,8,1995,73.4
1283087,South/Central America & Carribean,Brazil,,Brasilia,11,9,1995,71.2
1283088,South/Central America & Carribean,Brazil,,Brasilia,11,10,1995,72.0
1283089,South/Central America & Carribean,Brazil,,Brasilia,11,11,1995,73.5
1283090,South/Central America & Carribean,Brazil,,Brasilia,11,12,1995,73.2
1283091,South/Central America & Carribean,Brazil,,Brasilia,11,13,1995,69.3
1283092,South/Central America & Carribean,Brazil,,Brasilia,11,14,1995,71.5
1283093,South/Central America & Carribean,Brazil,,Brasilia,11,15,1995,72.3
1283094,South/Central America & Carribean,Brazil,,Brasilia,11,16,1995,71.6
1283095,South/Central America & Carribean,Brazil,,Brasilia,11,17,1995,73.2
1283096,South/Central America & Carribean,Brazil,,Brasilia,11,18,1995,75.5
1283097,South/Central America & Carribean,Brazil,,Brasilia,11,19,1995,70.7
1283098,South/Central America & Carribean,Brazil,,Brasilia,11,20,1995,71.8
1283099,South/Central America & Carribean,Brazil,,Brasilia,11,21,1995,74.5
1283100,South/Central America & Carribean,Brazil,,Brasilia,11,22,1995,74.3
1283101,South/Central America & Carribean,Brazil,,Brasilia,11,23,1995,73.1
1283102,South/Central America & Carribean,Brazil,,Brasilia,11,24,1995,69.2
1283103,South/Central America & Carribean,Brazil,,Brasilia,11,25,1995,72.5
1283104,South/Central America & Carribean,Brazil,,Brasilia,11,26,1995,75.1
1283105,South/Central America & Carribean,Brazil,,Brasilia,11,27,1995,75.9
1283106,South/Central America & Carribean,Brazil,,Brasilia,11,28,1995,75.5
1283107,South/Central America & Carribean,Brazil,,Brasilia,11,29,1995,74.4
1283108,South/Central America & Carribean,Brazil,,Brasilia,11,30,1995,70.0
1283109,South/Central America & Carribean,Brazil,,Brasilia,12,1,1995,72.0
1283110,South/Central America & Carribean,Brazil,,Brasilia,12,2,1995,74.5
1283111,South/Central America & Carribean,Brazil,,Brasilia,12,3,1995,74.4
1283112,South/Central America & Carribean,Brazil,,Brasilia,12,4,1995,70.1
1283113,South/Central America & Carribean,Brazil,,Brasilia,12,5,1995,72.5
1283114,South/Central America & Carribean,Brazil,,Brasilia,12,6,1995,70.8
1283115,South/Central America & Carribean,Brazil,,Brasilia,12,7,1995,72.9
1283116,South/Central America & Carribean,Brazil,,Brasilia,12,8,1995,73.3
1283117,South/Central America & Carribean,Brazil,,Brasilia,12,9,1995,72.3
1283118,South/Central America & Carribean,Brazil,,Brasilia,12,10,1995,71.3
1283119,South/Central America & Carribean,Brazil,,Brasilia,12,11,1995,70.3
1283120,South/Central America & Carribean,Brazil,,Brasilia,12,12,1995,70.7
