,Region,Country,State,City,Month,Day,Year,AvgTemperature
731258,Europe,Germany,,Bonn,11,3,1995,-99.0
731259,Europe,Germany,,Bonn,11,4,1995,-99.0
731260,Europe,Germany,,Bonn,11,5,1995,-99.0
731261,Europe,Germany,,Bonn,11,6,1995,-99.0
731262,Europe,Germany,,Bonn,11,7,1995,-99.0
731263,Europe,Germany,,Bonn,11,8,1995,-99.0
731264,Europe,Germany,,Bonn,11,9,1995,-99.0
731265,Europe,Germany,,Bonn,11,10,1995,45.8
731266,Europe,Germany,,Bonn,11,11,1995,-99.0
731267,Europe,Germany,,Bonn,11,12,1995,-99.0
731268,Europe,Germany,,Bonn,11,13,1995,-99.0
731269,Europe,Germany,,Bonn,11,14,1995,47.3
731270,Europe,Germany,,Bonn,11,15,1995,-99.0
731271,Europe,Germany,,Bonn,11,16,1995,-99.0
731272,Europe,Germany,,Bonn,11,17,1995,-99.0
731273,Europe,Germany,,Bonn,11,18,1995,-99.0
731274,Europe,Germany,,Bonn,11,19,1995,-99.0
731275,Europe,Germany,,Bonn,11,20,1995,-99.0
731276,Europe,Germany,,Bonn,11,21,1995,-99.0
731277,Europe,Germany,,Bonn,11,22,1995,-99.0
731278,Europe,Germany,,Bonn,11,23,1995,47.3
731279,Europe,Germany,,Bonn,11,24,1995,-99.0
731280,Europe,Germany,,Bonn,11,25,1995,-99.0
731281,Europe,Germany,,Bonn,11,26,1995,-99.0
731282,Europe,Germany,,Bonn,11,27,1995,-99.0
731283,Europe,Germany,,Bonn,11,28,1995,-99.0
731284,Europe,Germany,,Bonn,11,29,1995,-99.0
731285,Europe,Germany,,Bonn,11,30,1995,34.7
731286,Europe,Germany,,Bonn,12,1,1995,-99.0
731287,Europe,Germany,,Bonn,12,2,1995,-99.0
731288,Europe,Germany,,Bonn,12,3,1995,-99.0
731289,Europe,Germany,,Bonn,12,4,1995,-99.0
731290,Europe,Germany,,Bonn,12,5,1995,-99.0
731291,Europe,Germany,,Bonn,12,6,1995,-99.0
731292,Europe,Germany,,Bonn,12,7,1995,-99.0
731293,Europe,Germany,,Bonn,12,8,1995,-99.0
731294,Europe,Germany,,Bonn,12,9,1995,-99.0
731295,Europe,Germany,,Bonn,12,10,1995,-99.0
731296,Europe,Germany,,Bonn,12,11,1995,-99.0
